subcategory,metric,term,coef,stat,pval,ci_low,ci_high,effect_size,pval_fdr
204,satisfaction,"C(scene_id, Sum)[S.scene_1]",0.22222222222222224,1.0085726906141883,0.3131796100039024,-0.20962325225198505,0.6540676966964295,0.11330445235800714,0.4473994428627177
204,satisfaction,"C(scene_id, Sum)[S.scene_2]",0.9722222222222222,4.412505521437073,1.0218118788512202e-05,0.5403767477480149,1.4040676966964294,0.4957069790662812,0.00010218118788512201
204,satisfaction,"C(mode, Sum)[S.0]",-0.24999999999999986,-0.9235827803359902,0.3557035826295125,-0.7805328407668659,0.28053284076686613,-0.12746750890275796,0.5928393043825209
204,satisfaction,Group Var,0.6728486590226405,1.8914094872186544,0.05856970311119156,-0.024387527875047832,1.3700848459203288,0.34306536973670887,0.19523234370397186
205,appropriateness,Intercept,5.1111111111111125,18.654329347788007,1.1645415700100648e-77,4.574099379839833,5.648122842382392,2.785124526599456,1.9409026166834416e-77
205,appropriateness,"C(scene_id, Sum)[S.scene_1]",0.513888888888889,2.237635855895823,0.02524481133261081,0.06376930771409567,0.9640084700636822,0.280026107293967,0.05048962266522162
205,appropriateness,"C(scene_id, Sum)[S.scene_2]",0.09722222222222222,0.42333651327758803,0.6720497577155244,-0.3528973589525711,0.5473418033970155,0.05297791219075051,0.8830720827549408
205,appropriateness,"C(mode, Sum)[S.0]",-0.19444444444444453,-0.7096755730136742,0.47790534319646005,-0.7314561757157243,0.34256728682683524,-0.10595582438150107,0.7965089053274335
205,appropriateness,Group Var,0.6155667288259947,1.8348431044208622,0.06652893981605187,-0.04197647782375946,1.273109935475749,0.33543195538927967,0.12377819616689877
205,disturbance,Intercept,2.569444444444444,11.805158643086337,3.6709795570729973e-32,2.1428497053439264,2.996039183544962,1.793944572601903,5.244256510104283e-32
205,disturbance,"C(scene_id, Sum)[S.scene_1]",-0.3194444444444445,-1.7365713704405557,0.08246285658608156,-0.6799822356517706,0.04109334676288168,-0.22303094686402042,0.4053256959830842
205,disturbance,"C(scene_id, Sum)[S.scene_2]",0.05555555555555555,0.3020124122505314,0.7626426009040698,-0.30498223565177063,0.4160933467628817,0.03878799075896006,0.8473806676711886
205,disturbance,"C(mode, Sum)[S.0]",-0.12500000000000006,-0.5743050150690654,0.5657614160840734,-0.5515947391005178,0.3015947391005177,-0.0872729792076602,0.7484630592687075
205,disturbance,Group Var,0.6000029386626825,1.8182739440726656,0.0690222731607704,-0.046755573293454145,1.2467614506188192,0.41891235192354626,0.1380445463215408
205,satisfaction,Intercept,5.361111111111108,23.241347847797964,1.7400852110316536e-119,4.9090037392105215,5.813218483011695,3.3613346345326045,3.480170422063307e-119
205,satisfaction,"C(scene_id, Sum)[S.scene_1]",0.3055555555555556,1.4330947708052857,0.15183075563863171,-0.11233577749877871,0.7234468886098899,0.19157865792672887,0.30366151127726343
205,satisfaction,"C(scene_id, Sum)[S.scene_2]",0.2222222222222222,1.042250742403844,0.29729544300217314,-0.19566911083211208,0.6401135552765564,0.13932993303762098,0.4954924050036219
205,satisfaction,"C(mode, Sum)[S.0]",0.0,0.0,1.0,-0.45210737190058625,0.45210737190058625,0.0,1.0
205,satisfaction,Group Var,0.44697310415704,1.6201527206357575,0.10519947471840056,-0.09374825812422755,0.9876944664383076,0.2802452970231809,0.21039894943680112
