subcategory,metric,term,coef,stat,pval,ci_low,ci_high,effect_size,converged,n_obs,n_subjects,pval_fdr
202,disturbance,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",-0.6666666666666664,-1.2649158344844071,0.20590150048240075,-1.6996544914199525,0.3663211580866198,-0.40518480822771247,True,36,12,0.6928344800523383
202,disturbance,Group Var,0.3527933034148957,1.0283465542000139,0.3037868395025334,-0.31960858858932206,1.0251951954191134,0.2144197304822786,True,36,12,0.506311399170889
202,satisfaction,Intercept,4.0,11.126386067917498,9.334364222800123e-29,3.295381636921072,4.704618363078928,2.7370858218160827,True,36,12,1.5557273704666871e-28
202,satisfaction,"C(version, Treatment(reference='default'))[T.personalized]",1.5833333333333341,3.694775344765209,0.00022008128756262566,0.7434239966934659,2.4232426699732024,1.0834298044688666,True,36,12,0.0007336042918754189
202,satisfaction,"C(version, Treatment(reference='default'))[T.personified]",0.16666666666666685,0.38892372050160123,0.697332574481366,-0.6732426699732014,1.006576003306535,0.11404524257567025,True,36,12,0.7748139716459622
202,satisfaction,"C(mode, Sum)[S.0]",0.16666666666666707,0.4635994194965635,0.6429347703416013,-0.5379516964122608,0.871285029745595,0.1140452425756704,True,36,12,0.6429347703416013
202,satisfaction,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",-0.08333333333333347,-0.1944618602508007,0.8458142567562438,-0.9232426699732017,0.7565760033065347,-0.057022621287835154,True,36,12,0.8529620362579436
202,satisfaction,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",-0.33333333333333354,-0.777847441003202,0.43665895632565455,-1.1732426699732017,0.5065760033065347,-0.22809048515134037,True,36,12,0.9385857111127087
202,satisfaction,Group Var,0.4075800147034144,1.1001928498009976,0.2712481053070459,-0.31851282418523336,1.1336728535920622,0.2788953698750765,True,36,12,0.3961563831840582
203,appropriateness,Intercept,3.999999999999998,7.838359758317361,4.56469647523953e-15,2.9998091207996316,5.000190879200364,2.105633525695973,True,36,12,6.5209949646279e-15
203,appropriateness,"C(version, Treatment(reference='default'))[T.personalized]",1.2500000000000024,2.1404346580364173,0.032319656141263635,0.10539370637803236,2.3946062936219725,0.6580104767799932,True,36,12,0.06463931228252727
203,appropriateness,"C(version, Treatment(reference='default'))[T.personified]",0.6666666666666689,1.1415651509527573,0.2536348165053387,-0.47793962695530123,1.811272960288639,0.3509389209493302,True,36,12,0.4227246941755645
203,appropriateness,"C(mode, Sum)[S.0]",-0.3333333333333337,-0.6531966465264479,0.5136295118953145,-1.3335242125337,0.6668575458670325,-0.17546946047466472,True,36,12,0.7023443414648963
203,appropriateness,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",0.4166666666666669,0.7134782193454714,0.47554988625781425,-0.7279396269553031,1.561272960288637,0.2193368255933308,True,36,12,0.6793569803683062
203,appropriateness,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",-0.16666666666666619,-0.28539128773818756,0.7753443815047381,-1.3112729602886364,0.9779396269553039,-0.08773473023733201,True,36,12,0.8344340904352427
203,appropriateness,Group Var,0.527156399180958,1.2252406705399213,0.2204845549363732,-0.3161126674255226,1.3704254657874386,0.27749954685014877,True,36,12,0.40311338269722496
203,disturbance,Intercept,3.6666666666666647,6.667068846522671,2.6096269685527158e-11,2.5887515025344596,4.74458183079887,1.8140006313665624,True,36,12,3.2620337106908946e-11
203,disturbance,"C(version, Treatment(reference='default'))[T.personalized]",-0.9166666666666653,-1.776645510548504,0.075626582732471,-1.9279171619556057,0.09458382862227499,-0.4535001578416402,True,36,12,0.12604430455411833
203,disturbance,"C(version, Treatment(reference='default'))[T.personified]",-0.583333333333332,-1.1305925976217743,0.25822660456732793,-1.5945838286222722,0.42791716195560825,-0.288591009535589,True,36,12,0.36889514938189705
203,disturbance,"C(mode, Sum)[S.0]",0.4999999999999996,0.9091457517985458,0.36327319495116916,-0.5779151641322053,1.5779151641322045,0.24736372245907665,True,36,12,0.45409149368896146
203,disturbance,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",-1.0833333333333328,-2.0996719670118704,0.03575770720728866,-2.094583828622273,-0.07208283804439253,-0.5359547319946663,True,36,12,0.11919235735762887
203,disturbance,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",-0.41666666666666624,-0.8075661411584112,0.419340384773494,-1.4279171619556066,0.594583828622274,-0.20613643538256382,True,36,12,0.8290309808648352
203,disturbance,Group Var,1.272383694155497,1.584869527405253,0.11299598132206341,-0.301137767351616,2.84590515566261,0.6294831339650705,True,36,12,0.38280599495302753
203,satisfaction,Intercept,4.249999999999998,8.378055283960121,5.380937082207333e-17,3.2557541216942285,5.244245878305768,2.2255197092052303,True,36,12,6.726171352759166e-17
203,satisfaction,"C(version, Treatment(reference='default'))[T.personalized]",1.1666666666666672,2.030148517933204,0.04234144503929266,0.04033298790804807,2.2930003454252863,0.6109269789975147,True,36,12,0.08468289007858532
203,satisfaction,"C(version, Treatment(reference='default'))[T.personified]",0.5000000000000006,0.8700636505428023,0.38426562085782023,-0.6263336787586186,1.6263336787586198,0.2618258481417922,True,36,12,0.7641236190072913
203,satisfaction,"C(mode, Sum)[S.0]",-0.5833333333333331,-1.1499291566219776,0.2501730509047575,-1.577579211639103,0.4109125449724367,-0.3054634894987571,True,36,12,0.3487717471811824
203,satisfaction,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",0.9999999999999999,1.7401273010856024,0.08183666736293749,-0.12633367875861923,2.126333678758619,0.5236516962835838,True,36,12,0.5147393054003429
203,satisfaction,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",0.16666666666666652,0.2900212168476002,0.7718000061454806,-0.9596670120919526,1.2930003454252856,0.08727528271393056,True,36,12,0.9999999999999991
203,satisfaction,Group Var,0.5584161985542061,1.2524012586032451,0.2104236879363729,-0.3154855402308845,1.4323179373392967,0.2924155896051406,True,36,12,0.3961563831840582
204,appropriateness,Intercept,2.8333333333333326,6.496682136025784,8.211069317280506e-11,1.978553743804695,3.6881129228619702,1.6156492752590708,True,36,12,8.211069317280506e-11
204,appropriateness,"C(version, Treatment(reference='default'))[T.personalized]",1.9166666666666683,3.114006210863223,0.0018456560463364481,0.7103114500552816,3.1230218832780547,1.0929392156164315,True,36,12,0.006152186821121494
204,appropriateness,"C(version, Treatment(reference='default'))[T.personified]",1.000000000000002,1.6246988926242922,0.10422673344515057,-0.20635521661138467,2.2063552166113887,0.570229155973791,True,36,12,0.3274149280906298
204,appropriateness,"C(mode, Sum)[S.0]",-0.16666666666666685,-0.38215777270739953,0.7023443414648963,-1.0214462561953046,0.6881129228619708,-0.09503819266229842,True,36,12,0.7023443414648963
204,appropriateness,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",0.2500000000000003,0.40617472315607267,0.684614225123119,-0.9563552166113864,1.456355216611387,0.14255728899344763,True,36,12,0.8557677814038986
204,appropriateness,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",-0.333333333333333,-0.541566297541429,0.5881173143746726,-1.5396885499447197,0.8730218832780536,-0.19007638532459642,True,36,12,0.8344340904352427
204,appropriateness,Group Var,0.004125207144432732,0.024446168854375602,0.9804967218954748,-0.3266119926196236,0.334862406908489,0.0023523133881869244,True,36,12,0.9999999967145141
204,disturbance,Intercept,4.750000000000005,12.106668763986898,9.736883639636034e-34,3.9810164663744096,5.518983533625601,2.7965763112508233,True,36,12,9.736883639636033e-33
204,disturbance,"C(version, Treatment(reference='default'))[T.personalized]",-2.0000000000000053,-3.6045084586782465,0.00031274426389076314,-3.0875069413812817,-0.912493058618729,-1.1775058152635063,True,36,12,0.0015637213194538155
204,disturbance,"C(version, Treatment(reference='default'))[T.personified]",-1.6666666666666714,-3.0037570488985397,0.0026666817676017926,-2.7541736080479478,-0.579159725285395,-0.9812548460529221,True,36,12,0.013333408838008962
204,disturbance,"C(mode, Sum)[S.0]",0.4166666666666678,1.0619884880690278,0.28824091135339724,-0.3523168669589278,1.1856502002922633,0.24531371151323048,True,36,12,0.42863923732201814
204,disturbance,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",-0.666666666666668,-1.2015028195594146,0.22955621341867805,-1.7541736080479442,0.4208402747146084,-0.3925019384211685,True,36,12,0.4591124268373561
204,disturbance,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",0.1666666666666655,0.300375704889851,0.7638905932441766,-0.9208402747146108,1.2541736080479418,0.09812548460529123,True,36,12,0.8290309808648352
204,disturbance,Group Var,2.048038256146057e-09,1.1845298555206723e-08,0.9999999905488192,-0.33887547688550534,0.3388754809815818,1.2057884782470532e-09,True,36,12,0.9999999905488192
204,satisfaction,Intercept,2.9166666666666687,8.23687003767967,1.7677432745251794e-16,2.2226455645459997,3.6106877687873378,1.850250529015293,True,36,12,1.964159193916866e-16
204,satisfaction,"C(version, Treatment(reference='default'))[T.personalized]",2.083333333333331,4.772144941389254,1.822742515065236e-06,1.2276890997077694,2.9389775669588922,1.321607520725207,True,36,12,9.113712575326179e-06
204,satisfaction,"C(version, Treatment(reference='default'))[T.personified]",1.2499999999999976,2.86328696483355,0.004192706499610406,0.39435576637443603,2.105644233625559,0.7929645124351236,True,36,12,0.02096353249805203
204,satisfaction,"C(mode, Sum)[S.0]",-0.25,-0.7060174318011142,0.48017729704304,-0.944021102120669,0.44402110212066903,-0.158592902487025,True,36,12,0.5335303300478222
204,satisfaction,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",0.41666666666666663,0.9544289882778518,0.3398665385782885,-0.4389775669588948,1.272310900292228,0.2643215041450417,True,36,12,0.5664442309638142
204,satisfaction,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",-0.4166666666666667,-0.9544289882778518,0.3398665385782885,-1.2723109002922282,0.43897756695889484,-0.2643215041450417,True,36,12,0.9385857111127087
204,satisfaction,Group Var,0.3157969978137449,0.9729773586270369,0.33056455509086535,-0.3203439531064412,0.951937948733931,0.20033264991988198,True,36,12,0.4132056938635817
205,appropriateness,Intercept,4.5833333333333375,9.356398233602802,8.250116861761784e-21,3.6232236802177953,5.54344298644888,2.500885948879033,True,36,12,1.3750194769602975e-20
205,appropriateness,"C(version, Treatment(reference='default'))[T.personalized]",0.9999999999999992,2.508217484262644,0.01213419570329104,0.21858291920956086,1.7814170807904377,0.5456478433917881,True,36,12,0.0303354892582276
205,appropriateness,"C(version, Treatment(reference='default'))[T.personified]",0.5833333333333326,1.463126865819875,0.14343266778574995,-0.19808374745710577,1.364750414123771,0.3182945753118762,True,36,12,0.3274149280906298
205,appropriateness,"C(mode, Sum)[S.0]",-0.5833333333333341,-1.1908143206403574,0.23372648571092958,-1.5434429864488761,0.3767763197822077,-0.31829457531187705,True,36,12,0.3895441428515493
205,appropriateness,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",0.8333333333333336,2.090181236885539,0.03660152235950538,0.051916252542895225,1.614750414123772,0.45470653615982387,True,36,12,0.3660152235950538
205,appropriateness,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",0.0833333333333336,0.20901812368855452,0.8344340904352427,-0.6980837474571048,0.864750414123772,0.04547065361598252,True,36,12,0.8344340904352427
205,appropriateness,Group Var,2.0192972246448515,1.7166877508317007,0.08603623942726003,-0.2861598000634249,4.324754249353128,1.101825175794487,True,36,12,0.39214565666932644
205,disturbance,Intercept,2.9166666666666656,7.254321239112152,4.0368102052042933e-13,2.1286450953645932,3.704688237968738,1.9175769086756607,True,36,12,5.76687172172042e-13
205,disturbance,"C(version, Treatment(reference='default'))[T.personalized]",-0.41666666666666524,-0.8996417613086343,0.36831092548941036,-1.3244187245937054,0.4910853912603748,-0.27393955838223644,True,36,12,0.46038865686176295
205,disturbance,"C(version, Treatment(reference='default'))[T.personified]",-0.7499999999999986,-1.6193551703555442,0.10537086651577161,-1.6577520579270386,0.1577520579270415,-0.4930912050880263,True,36,12,0.263427166289429
205,disturbance,"C(mode, Sum)[S.0]",0.41666666666666685,1.0363316055874512,0.30004746612541267,-0.37135490463540566,1.2046882379687394,0.2739395583822375,True,36,12,0.42863923732201814
205,disturbance,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",-1.083333333333333,-2.3390685794024564,0.019331884511187853,-1.991085391260373,-0.17558127540629298,-0.712242851793817,True,36,12,0.09665942255593926
205,disturbance,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",-0.5833333333333333,-1.2594984658320922,0.20785034401570146,-1.4910853912603734,0.3244187245937068,-0.3835153817351322,True,36,12,0.6928344800523383
205,disturbance,Group Var,0.5072029081044326,1.2068472431580657,0.22749097819605657,-0.31651313249182145,1.3309189487006865,0.3334630575751555,True,36,12,0.506311399170889
205,satisfaction,Intercept,5.166666666666666,11.257231685512014,2.1335597752727862e-29,4.267113306685367,6.066220026647965,3.0381312501050677,True,36,12,4.2671195505455724e-29
205,satisfaction,"C(version, Treatment(reference='default'))[T.personalized]",0.08333333333333244,0.1692998018653172,0.8655608318210447,-0.881406909983294,1.048073576649959,0.04900211693717799,True,36,12,0.8655608318210447
205,satisfaction,"C(version, Treatment(reference='default'))[T.personified]",0.2499999999999991,0.5078994055959553,0.6115238916008932,-0.7147402433166272,1.2147402433166254,0.147006350811535,True,36,12,0.7748139716459622
205,satisfaction,"C(mode, Sum)[S.0]",-0.833333333333333,-1.8156825299212922,0.06941908544950705,-1.7328866933146325,0.06622002664796633,-0.49002116937178497,True,36,12,0.11569847574917842
205,satisfaction,"C(version, Treatment(reference='default'))[T.personalized]:C(mode, Sum)[S.0]",0.5833333333333336,1.1850986130572336,0.2359784593952342,-0.38140690998329285,1.54807357664996,0.3430148185602498,True,36,12,0.5147393054003429
205,satisfaction,"C(version, Treatment(reference='default'))[T.personified]:C(mode, Sum)[S.0]",0.5833333333333336,1.1850986130572336,0.2359784593952342,-0.38140690998329274,1.5480735766499598,0.3430148185602498,True,36,12,0.9385857111127087
205,satisfaction,Group Var,0.7388537870475865,1.3782177431431115,0.16813607070218883,-0.31187046872331414,1.789578042818487,0.43446479606859634,True,36,12,0.3961563831840582
